Code géographique,Taux d'activité des 15-64 ans,Taux d'emploi des 15-64 ans,Taux de chômage des 15-64 ans,Part des ouvriers dans les emplois
01103,84.54285338065338,78.6976051447874,5.8452482358663325,9.523111785648004
01104,82.40130602191164,78.12701009750913,4.274295924402449,32.609430564071886
01105,83.0133412488116,78.43411607773385,4.579225171078135,34.85277054951076
01106,76.47058823529441,68.62745098039237,7.843137254901986,0.0
01107,81.48148148148144,76.54320987654327,4.938271604938275,0.0
01108,80.85375844329634,73.5980013284515,7.2557571148448465,10.90535813452067
01109,83.16140770391267,75.06858534665135,8.092822357261117,10.877226805245817
01110,74.22680412371136,64.94845360824746,9.278350515463915,0.0
01111,81.57894736842105,78.94736842105267,2.6315789473684266,0.0
01112,85.57692307692308,80.76923076923077,4.8076923076923075,27.64678273217214
01113,84.24807900940861,76.96785482720925,7.28022418219927,37.90841026991239
01114,83.16040304401521,77.6316549651181,5.528748078897093,33.61762457605733
01115,84.03528363793797,80.04302065250366,3.9922629854343947,28.381103147071407
01116,78.00779431196719,69.417249514798,8.590544797169333,15.708782120828614
01117,86.41975308641976,77.77777777777773,8.641975308641975,0.0
01118,70.38366235469363,62.710832369282166,7.672829985411498,22.40443225791211
01121,81.25,75.0,6.25,62.78626357532773
01123,81.47383487403609,76.56132403637206,4.912510837664159,31.837879567361817
01124,82.22748815165876,74.40758293838863,7.819905213270142,25.816364820576336
01125,77.37448868888397,68.6356845121846,8.738804176699508,45.07848333197505
01127,83.16492399167782,78.16834148142847,4.996582510249495,32.31366455900839
01128,80.89887640449439,69.66292134831461,11.235955056179776,40.19595060442874
01129,79.39393939393939,73.93939393939394,5.454545454545454,7.516558638683892
01130,82.45492150732369,78.10990255353781,4.345018953785838,29.540413948442062
01133,78.36734693877551,71.0204081632653,7.346938775510204,0.0
01134,80.63512759784238,75.28442710108283,5.350700496759539,40.41622331470353
01135,81.92803691201317,74.89223453128564,7.035802380727665,22.676262146016708
01136,78.44603537758186,71.96502116122764,6.481014216354117,17.19906205891359
01138,75.5340075947028,65.98032399529895,9.553683599404009,37.16210379825602
01139,82.6269886209731,73.72929770872948,8.897690912243576,30.644916129441526
01140,82.86241689541325,76.30658249557082,6.555834399842541,32.037666393049136
01141,75.92401668344998,68.8376848967969,7.0863317866531865,0.0
01142,79.03606566491682,72.67324554376646,6.362820121150424,28.140181425712473
01143,81.79292317425288,72.73818836397459,9.05473481027827,10.42667745378948
01145,75.00514833915814,68.2005366019698,6.804611737188412,34.54902216767719
01146,78.01418439716312,73.40425531914893,4.609929078014185,17.166985063966937
01147,77.91052312267568,66.44917620942867,11.461346913247118,19.977516236533056
01148,75.1863806547565,66.48495973593789,8.701420918818508,33.36401753011947
01149,76.79083094555874,69.48424068767908,7.306590257879656,18.85675069332589
01150,84.82758620689656,78.62068965517241,6.206896551724138,57.85595448187139
01151,80.9171597633136,76.33136094674556,4.585798816568047,7.661303012984586
01152,82.53356640315657,77.64436775744463,4.889198645711999,39.7772115524531
01153,81.77685383116518,75.47311860735134,6.303735223814118,22.156181598215994
01155,76.40449438202248,73.03370786516854,3.3707865168539324,25.41391302751454
01156,82.64317517149436,79.91483365086489,2.728341520629473,39.77430539314603
01157,80.6307505672775,76.62690514616978,4.003845421107939,33.97587434608584
01158,81.72661870503597,75.25179856115108,6.474820143884892,14.35556202199329
01159,81.75795300122832,75.69962346360525,6.058329537622963,44.21175705379555
01160,79.15028200687384,68.38178148481074,10.768500522063176,13.718984372304005
01162,80.0,75.0,5.0,50.0
01163,81.2448132780083,76.43153526970954,4.813278008298755,27.518363519444616
01165,81.78137651821862,78.23886639676114,3.54251012145749,30.07326397876137
01166,81.92030548763904,77.7492421742461,4.171063313392875,24.36755127111216
01167,78.3365598878575,73.3584161126697,4.978143775187659,36.28123178483267
01169,81.02238832755765,77.28531510736033,3.7370732201972814,29.964171474327888
01170,80.89595379111654,74.92410500793102,5.971848783185551,51.10397639839744
01171,74.30863563539312,66.8757210788089,7.432914556584349,47.479274793630466
01173,85.63592531839524,76.64861979267836,8.987305525716902,17.368905013479072
01174,80.35714285714286,75.89285714285714,4.464285714285714,0.0
01175,76.3133270122662,68.97790365781974,7.335423354446338,46.47616695410584
01177,78.4313725490198,72.54901960784332,5.882352941176488,49.999999999999794
01179,77.21631205673759,71.98581560283688,5.2304964539007095,50.0815888297862
01180,79.38342967244701,73.21772639691714,6.165703275529865,13.663150066203523
01181,76.8089014742654,70.5672889260713,6.241612548194113,47.894422339380164
01183,78.93818647365043,75.05733675159536,3.880849722055074,43.162904917480574
01184,82.63736263736264,77.36263736263736,5.274725274725275,36.32559283743065
01185,74.32800298091593,68.48737087909939,5.840632101816292,16.491743407472143
01187,77.49647024107207,71.29595983134588,6.2005104097262445,36.01972907864332
01188,83.17535545023696,78.19905213270142,4.976303317535545,7.538821172817312
01189,81.4271232124683,74.72160388976114,6.70551932270718,20.979396499915026
01190,75.51020408163251,73.46938775510203,2.040816326530612,0.0
01191,86.00000000000003,82.00000000000003,4.000000000000004,31.004252471327597
01192,81.78270474295716,75.81899152551692,5.963713217440643,50.173315793114384
01193,71.182493037103,62.84213531260306,8.340357724499933,32.704505539544186
01194,77.74278215223097,70.20997375328083,7.532808398950131,17.514189862347536
01195,79.50069341210936,75.31549078688667,4.185202625222694,23.74800893929658
01196,81.6067885052413,74.68389082855455,6.922897676686746,18.990929728311944
01197,80.51198688259718,77.32558630302138,3.1864005795762123,0.0
01198,81.75926443440154,75.23906340009584,6.520201034305643,33.44293329471115
01199,80.17509967131575,71.32894087142678,8.846158799888807,26.125509338970055
01200,82.73381294964028,76.97841726618705,5.755395683453237,0.0
01202,78.09972459659919,70.73352264929017,7.366201947309219,27.674374314292038
01203,82.14699151720615,76.89315962590977,5.253831891296421,48.98403222469247
01204,81.71042746925868,73.56007524694478,8.15035222231403,12.632580783922572
01206,80.0873956863664,77.80749026136299,2.279905425003252,
01207,81.64842733569414,78.84492201147093,2.8035053242233,34.59230220724165
01208,77.33333333333333,72.0,5.333333333333333,0.0
01209,83.97878760831357,72.49430651339745,11.484481094916104,0.0
01210,81.80893875947875,78.55591251893846,3.253026240540145,27.85718810091026
01211,80.65754150817972,74.60627464988698,6.051266858292739,26.68437782988329
01212,79.62529274004685,72.36533957845434,7.259953161592506,37.68847974483288
01213,79.91240421380776,74.49119094985105,5.421213263956735,41.55616581703987
01214,80.3921568627451,75.49019607843137,4.901960784313726,0.0
01215,69.32427934564937,63.840269884446755,5.484009461202626,22.714812939158886
01216,77.13315852367242,72.25026015452647,4.8828983691460275,47.281469642951876
01219,77.14285714285708,69.52380952380952,7.619047619047612,0.0
01224,79.2281047363489,70.6661308518945,8.561973884454469,40.91521919146537
01225,80.20105354329253,74.54313546673028,5.657918076562397,19.82489462720711
01227,77.21518987341773,72.15189873417721,5.063291139240507,17.53960059613542
01228,80.53024972528641,75.99879300312402,4.531456722162534,42.10513092705413
01229,79.69106473533833,74.35760478976367,5.333459945574741,26.762303573902425
01230,81.18323743733137,74.55329560675798,6.629941830573589,51.205126526662326
01231,80.44271229677837,75.68994329324947,4.752769003528895,46.73640861223244
01232,79.17251983579541,75.11905401086126,4.053465824933817,36.067662209198865
01233,75.34246575342458,69.86301369863016,5.479452054794515,
01234,71.55172413793115,66.37931034482772,5.172413793103462,58.68651354454171
01235,79.48717948717949,72.93447293447294,6.552706552706553,25.06586070293874
01236,81.57483564562592,75.32050901775142,6.254326627874577,12.168357417436935
01237,75.53553732158765,67.89531857747627,7.640218744111423,52.49153326103658
01238,81.12759643916914,75.78635014836796,5.341246290801187,29.89016186312833
01239,77.55435750174027,73.31906083701132,4.235296664728729,21.404667255475402
01240,81.84398878155784,76.54968170997215,5.2943070715855285,31.790417654864388
01241,74.13284861263001,67.35175636535129,6.7810922472786945,20.147650811236943
01242,77.52808988764049,60.674157303370826,16.85393258426966,18.22380037423029
01243,77.19546650946741,70.48238820289849,6.713078306568914,3.759193810844027
01244,78.9163961038961,71.14448051948052,7.771915584415584,19.16077058152327
01245,82.45456680106334,76.5083792444439,5.946187556619436,28.155185948210093
01246,78.37660762154452,71.45271824445406,6.923889377090674,17.875323245388415
01247,82.91457286432161,80.40201005025126,2.512562814070352,34.961677691922525
01248,81.02766798418972,75.49407114624506,5.533596837944664,16.049399481362833
01249,77.68999841997156,70.75367356612419,6.93632485384737,26.730513240841194
01250,77.88975371036726,73.7184141247782,4.171339585589036,11.859102258186178
01252,81.3424285923349,75.05300277294266,6.2894258193923775,9.08996386073312
01254,80.04736608064643,74.79211725115063,5.255248829496092,33.67604300599482
01255,82.11128935594682,74.75174961622216,7.359539739724665,36.57200032663246
01257,82.0823803228771,76.85958574397613,5.222794578900973,31.394554433071328
01258,82.49506829977886,79.83637599475384,2.6586923050250317,16.47836417756064
01259,82.61802575107296,80.25751072961373,2.3605150214592276,32.031784687908846
01260,83.6842105263158,80.52631578947368,3.1578947368421053,11.116524409351948
01261,81.14161514316358,77.59053474721419,3.5510803959493566,45.21152252142586
01262,77.53095032309388,69.78547156231392,7.745478760780062,20.028596634777124
01263,78.93559928443649,74.0608228980322,4.874776386404293,34.746581421497176
01264,82.66775295328226,78.62411736093048,4.0436355923517535,23.32313588988645
01265,71.75859636776639,64.19167674484387,7.566919622922324,39.67379956104592
01266,75.6589056594112,68.21169356194225,7.447212097469174,19.76508832567672
01267,81.48287833860411,74.48238330698535,7.000495031618678,48.16550613419571
01268,81.43922006585943,72.65016477004886,8.78905529581042,40.321654958409134
01269,74.29840709538048,63.29648746588615,11.001919629494544,22.739569430782286
01272,78.48612838644814,73.00575475989999,5.480373626548075,14.112085120221487
01273,80.30544727333887,74.68263770187085,5.622809571468001,11.425588186559485
01274,73.87401981456156,61.82362116560252,12.050398648959067,46.34939504486425
01275,77.32385209948285,71.4335668077357,5.890285291747239,17.25597283351405
01276,78.05103752960595,72.83367585375308,5.21736167585289,21.964643009794933
01277,73.07692307692311,65.38461538461542,7.692307692307689,
01279,81.99999999999999,75.99999999999999,6.000000000000004,0.0
01280,74.390243902439,68.29268292682923,6.097560975609752,0.0
01281,79.08428546356176,70.07823025807384,9.006055205487995,16.278900075706282
01282,81.08549713862475,76.62373664723812,4.461760491386789,65.167790657481
01283,71.94193464678004,60.21661451049899,11.725320136281045,32.18427123115697
01284,80.72805139186295,74.51820128479658,6.209850107066381,21.235655016416793
01285,79.75465966341628,74.93759903781574,4.81706062560053,19.865089501354227
01286,77.94186054131534,73.64014909240719,4.301711448908283,17.97761139325898
01288,84.56637784799504,78.6017354826315,5.964642365363281,18.79950514300406
01289,77.1832428924603,70.15229982972345,7.030943062736657,24.070840952346895
01290,78.94983027410291,72.80438466553193,6.145445608570925,18.98517686486373
01291,79.11195499758486,74.2542838409973,4.85767115658757,26.959076278571075
01293,80.20833333333337,76.04166666666667,4.16666666666667,0.0
01294,80.68467307720488,76.00412551083741,4.680547566367483,27.683975534402133
01295,85.93376438507835,80.89712679270761,5.036637592370731,17.7121139562228
01296,82.40284286431354,76.86258868847932,5.540254175834058,0.0
01297,81.60281181453206,76.43309125070643,5.169720563825496,29.85125746196909
01298,84.1463414634146,75.60975609756092,8.536585365853659,0.0
01299,74.13632383002292,69.1118107303843,5.024513099638465,20.127329274515596
01301,81.17388249932692,75.26364533515564,5.910237164171336,40.217787737182356
01302,78.35051546391753,71.1340206185567,7.216494845360825,0.0
01303,77.94253040995852,68.01011402022489,9.932416389733612,33.339942058135414
01304,78.74149659863946,70.63492063492063,8.106575963718821,31.763889027355887
01305,77.89190678289144,69.0956908592996,8.796215923591763,27.204530136671014
01306,79.72037709430738,68.5161238293296,11.204253264977782,14.740236031309001
01307,75.59912337602928,68.65469216149158,6.944431214537703,44.08423606212559
01308,78.29414823251918,73.03157646053246,5.262571771986723,35.65386812650032
01309,77.77777777777783,66.66666666666674,11.111111111111109,0.0
01310,34.98695973218341,30.612897764211688,4.374061967971719,14.271608506712038
01311,82.14285714285714,75.0,7.142857142857143,0.0
01313,80.54613297150611,72.35413839891451,8.191994572591588,11.452646240474053
01314,80.38626068333853,73.28942208856334,7.096838594775187,26.742043370299513
01317,83.08002795089502,76.60901543425513,6.4710125166396475,0.0
01318,81.60250143316306,77.44061519324063,4.161886239922483,6.6333908801013886
01319,80.62283737024221,77.16262975778547,3.4602076124567476,9.040733840162016
01320,79.96492766330557,73.73958790004384,6.2253397632617276,36.69897750426163
01321,80.1556563897683,74.65764409638189,5.498012293386445,0.0
01322,76.67872591324783,71.90742780942216,4.771298103825601,31.92586134937056
01323,76.23812271974485,71.31885050906091,4.919272210684052,34.9533882346609
01325,81.14541594873398,76.1800922082735,4.965323740460446,17.82812687568128
01328,74.23241396484617,69.68112396040864,4.551290004437464,12.729426157095306
01329,75.51020408163262,63.26530612244902,12.244897959183696,51.090342679127716
01330,71.69811320754717,64.15094339622641,7.547169811320755,100.0
01331,88.97637795275591,81.10236220472441,7.874015748031496,0.0
01332,78.77288388138024,72.70143026151428,6.071453619866103,56.910464152944265
01333,77.10814356904801,71.58132423528134,5.5268193337663325,21.883931238338747
01334,80.18842834645481,74.28251262351867,5.9059157229361094,0.0
01335,84.95756752233433,79.49828082303631,5.459286699297804,41.645135601299664
01336,81.46551724137932,74.71264367816092,6.752873563218391,37.23670828082738
01337,77.68528419925295,70.52267759419124,7.162606605061633,29.27209552538751
01338,78.35435349576335,70.94102209296095,7.41333140280245,33.677543752693694
01339,76.95791056876172,74.20197925603566,2.75593131272612,8.374341126370828
01342,77.65667574931881,71.93460490463215,5.722070844686648,10.049977815928932
01343,79.23293305977,73.91331638410688,5.319616675663116,61.20627513441685
01344,76.64546233910463,70.3784044035451,6.2670579355596585,25.242948012589142
01345,76.67386609071275,70.98632109431246,5.6875449964002875,18.599939067971714
01346,80.07590132827325,75.90132827324479,4.174573055028463,27.83116576336262
01347,79.79797979797979,74.5920745920746,5.205905205905206,6.378639515133604
01348,77.49590124900023,71.12768348999714,6.3682177590027695,36.72827614941752
01349,78.59846558733045,75.49665622989697,3.101809357433503,0.0
01350,81.66835728364379,75.95284164075169,5.715515642892467,33.37851414769627
01351,77.56736069811933,71.76015561181595,5.807205086303448,29.040507101609094
01352,76.96321426742105,69.16812244067482,7.795091826746323,19.63197606916222
01353,79.44451929241232,74.54676375513634,4.897755537275982,20.70370136527981
01354,80.8524994444607,72.67801507982244,8.174484364638358,16.892525695034827
01355,78.34994391741573,69.98234794377896,8.36759597363697,28.787427550853778
01356,78.94736842105247,71.42857142857156,7.518796992481214,0.0
01357,78.78787878787878,70.0,8.787878787878787,25.814094608921597
01358,71.66718919836052,68.32875205498809,3.338437143372377,0.0
01359,87.76540172498147,81.94788862854789,5.817513096433508,0.0
01360,78.52826903788332,72.587764340648,5.9405046972353155,32.158411144868616
01361,79.1910237695148,75.34158738193095,3.8494363875838795,14.147511755277943
01362,79.01222916498051,74.65471963441487,4.357509530565677,11.196168328991163
01363,79.86255756066014,72.33696477461834,7.525592786041771,33.23866830953466
01364,80.41866956730587,72.1496114573317,8.269058109974136,14.807464790141768
01365,80.7210955016081,74.87889216963279,5.842203331975261,32.136294994148116
01366,84.59083827119613,78.4166755878358,6.174162683360364,5.269075679662012
01367,80.02979034463776,71.30814730835748,8.721643036280382,40.197343454410415
01368,79.20847918437077,71.88171932178244,7.326759862588347,11.78431760114273
01369,70.67497298338427,66.13041641193324,4.544556571451164,42.3911685077825
01370,82.213441178182,71.27014466897855,10.943296509203433,19.986657364221347
01371,80.54630647875346,74.60985207103789,5.936454407715503,11.184119512087815
01372,78.23413081811056,71.05464122062638,7.179489597484484,22.46985446050011
01373,79.23664122137404,72.82442748091603,6.412213740458015,57.109172690806524
01374,81.20637737872697,75.8246134732192,5.381763905507816,42.65081647829139
01375,77.70122241359816,73.60210091345407,4.099121500143976,27.652356888961847
01376,76.58920337735502,66.94511606204848,9.64408731530673,28.782668092830907
01378,78.70626168871763,74.70452721641058,4.001734472306758,20.818152545424333
01379,83.19148936170212,77.44680851063829,5.74468085106383,13.243318292874324
01380,75.14124293785311,68.92655367231639,6.214689265536723,18.7078183460033
01381,77.68854872801276,72.27955386031113,5.4089948677016,34.154983621464545
01382,83.85036494299638,78.7226494619669,5.127715481029462,31.037631194248725
01383,74.58944159195252,67.80855915700835,6.780882434944193,33.52242659517711
01384,75.80679849136622,64.22811019729293,11.578688294073295,26.078356126753658
01385,81.08198067678504,77.97690493777739,3.105075739007723,44.71610672945085
01386,78.03138373751783,72.18259629101284,5.848787446504993,22.43986295848223
01387,83.43949044585987,80.2547770700637,3.1847133757961785,0.0
01388,75.44800076094236,65.7533368645344,9.694663896407887,27.268581299545627
01389,78.67335355556324,71.6652690549897,7.008084500573597,19.57789968146309
01390,85.57877673808136,79.42534544312439,6.1534312949569285,41.13933360528615
01391,78.3898662957047,75.00667096542203,3.383195330282479,52.151244217187084
01392,80.6863986434962,75.66311958086023,5.023279062635952,0.0
01393,79.97525474007068,75.36783840487512,4.607416335195607,19.084197057914686
01396,79.28069178259177,67.90045960731057,11.38023217528131,39.40046735103937
01397,79.31801049716005,70.39798870759789,8.920021789562213,10.373958102044394
01398,83.5278589560521,79.8298739009067,3.6979850551452884,37.36954420461657
01399,81.14747143852166,74.49518091162524,6.652290526896625,14.174802318965945
01400,75.0,61.90476190476185,13.095238095238045,0.0
01401,78.78787878787878,72.07792207792208,6.70995670995671,3.9243953780837946
01402,79.28292731546661,72.40367342521326,6.879253890253142,13.426050879812891
01403,77.819083023544,69.51672862453532,8.302354399008674,7.487297459872358
01404,79.22077922077922,61.03896103896104,18.181818181818183,100.0
01405,79.6067663932549,71.84192044463163,7.764845948623327,38.018022029106014
01406,76.19047619047616,66.66666666666663,9.523809523809513,33.915455864961814
01407,81.05691404611083,72.9863258841422,8.070588161968605,15.121796232432125
01408,79.30688823129942,68.77103596494638,10.535852266353254,45.37156568776433
01410,88.00677295994274,80.0437224986305,7.96305046131244,0.0
01411,84.88515452330913,81.23686190599612,3.6482926173126464,0.0
01412,78.24765337428073,70.5592852261861,7.688368148094575,35.82155663786767
01415,68.66197183098592,63.38028169014085,5.28169014084507,0.0
01416,73.58956830624798,59.433582565391056,14.155985740856842,23.6835757600616
01418,78.32105809989986,73.56040427529628,4.7606538246035734,33.50091460081216
01419,81.57672282719959,74.377746495636,7.198976331563678,13.249792419308104
01420,78.60215053763442,68.70967741935483,9.89247311827957,11.464457787648364
01421,78.04639335820063,72.2123529199668,5.8340404382338376,59.86379902633089
01422,80.55670854713078,75.46417346861314,5.092535078517749,41.2922511629599
01423,81.35083433955036,75.27426884753392,6.076565492016381,22.240866787573076
01424,81.50042625745951,77.83461210571186,3.6658141517476555,18.25217711866774
01425,82.4423159778621,77.93312521508821,4.509190762773658,34.848585703782284
01426,80.1143583227446,74.26937738246505,5.844980940279543,35.57334610784725
01427,78.52115671065462,70.35291029879123,8.168246411863317,25.336686813039922
01428,78.48101265822784,77.21518987341771,1.265822784810131,0.0
01429,78.16958510517728,72.4833654732819,5.68621963189529,16.718322858857167
01430,81.6377171215881,75.93052109181141,5.707196029776675,37.382468161599924
01431,79.53251983992783,73.54796069993449,5.984559139993255,41.15479778241381
01432,78.18913506038241,68.86143776769121,9.327697292691308,3.849203996364371
01433,82.17821782178218,73.76237623762377,8.415841584158416,78.50850190932832
01434,89.70221178839947,85.77315897660864,3.9290528117906853,20.070352954174595
01435,80.17905499660667,72.026329981691,8.152725014915651,11.028022168142854
01436,80.2566613620154,76.98120340079683,3.275457961218706,0.0
01437,80.64516129032232,71.77419354838688,8.870967741935438,0.0
01439,81.53846153846153,72.3076923076923,9.23076923076923,100.0
01441,79.90202103971941,73.63760388687992,6.264417152839422,45.2429670777646
01443,78.78708279703056,72.10669316963698,6.680389627393501,31.17617958965182
01444,79.05925124057556,71.14309424064143,7.916156999934227,24.39717036243573
01445,80.15987492995676,75.40997231656243,4.749902613394205,9.676477274333141
01446,80.8980437011967,77.02888260748202,3.869161093714663,12.264127084430443
01447,78.53326760191173,71.50580945649988,7.027458145411763,27.079178968300752
01448,83.35633099264618,79.84816037553347,3.508170617112597,18.56512691630065
01449,77.56111634520379,72.93315650387936,4.627959841324419,22.171374642710298
01450,80.17461647838113,75.59270086653417,4.581915611846542,22.609026116227852
01451,76.07355122536119,69.21912130001259,6.854429925348579,29.03899639994147
01452,77.11081883072589,66.05237010812868,11.058448722597275,40.53012765369441
01453,78.2163427725219,73.00070349258371,5.2156392799381,18.62206529426805
01454,77.67354064604366,71.66691895119052,6.006621694853198,19.056787164558596
01456,90.625,84.375,6.25,19.94680550908746
01457,78.74712920189849,71.93064561124861,6.816483590649444,33.30256408027664
02001,77.63975155279503,68.01242236024845,9.627329192546584,67.82120854642436
02002,76.1845076046667,66.9950226908277,9.189484913839072,12.94201784327053
02003,78.72937573676106,70.19378478402874,8.535590952732257,31.219155764968946
02004,73.5042735042735,59.82905982905983,13.675213675213675,0.0
02005,73.508907649554,69.47264988982649,4.036257759727691,25.122303902168827
02006,73.56637492951243,63.04869639296335,10.517678536549036,16.700847920882573
02007,81.01265822784809,73.41772151898734,7.594936708860759,11.609802251192441
02008,80.83096762399808,69.91708372690304,10.913883897095337,17.581224688790606
02009,74.24974979079879,65.38791905495508,8.861830735843716,11.766586569434516
02010,77.58620689655208,65.5172413793106,12.06896551724147,34.402425331020105
